country_code,customer_id,invoice_number,invoice_date,due_date,invoice_amount,settled_date,process_type
897,8690-EEBEO,8673355331,7/26/2013,8/25/2013,64.18,8/26/2013,Electronic
391,9174-IYKOC,8675080549,11/24/2013,12/24/2013,51.62,12/18/2013,Electronic
391,7329-TWKLF,8680785503,9/8/2013,10/8/2013,84.5,9/23/2013,Paper
391,9212-BTDMX,8682159283,10/19/2012,11/18/2012,45,10/31/2012,Electronic
406,2621-XCLEH,8691041327,4/16/2012,5/16/2012,74.06,5/30/2012,Paper
391,5196-TWQXF,8696910353,6/21/2012,7/21/2012,82.34,7/4/2012,Electronic
406,4651-PMEXQ,8701747713,1/9/2012,2/8/2012,100.32,2/11/2012,Paper
406,6833-ETVHD,8710240010,9/15/2012,10/15/2012,84.17,10/2/2012,Electronic
818,6627-ELFBK,8711368352,11/18/2012,12/18/2012,80.49,12/25/2012,Paper
770,7260-ZHAKS,8711889452,5/17/2013,6/16/2013,55.31,6/12/2013,Electronic
818,5613-UHVMG,8713304663,10/4/2012,11/3/2012,64.59,11/26/2012,Electronic
406,5164-VMYWJ,8718207011,10/25/2012,11/24/2012,65.2,11/11/2012,Paper
818,7695-NKUXM,8718899384,11/20/2012,12/20/2012,38.12,12/12/2012,Paper
391,6160-HCSFI,8731613770,1/18/2012,2/17/2012,77.44,2/11/2012,Paper
406,9322-YCTQO,8732544679,7/16/2013,8/15/2013,86.39,8/26/2013,Electronic
406,4632-QZOKX,8732948590,5/20/2012,6/19/2012,65.77,6/27/2012,Paper
391,2423-QOKIO,8733352411,6/17/2013,7/17/2013,64.21,7/3/2013,Electronic
897,7372-CESLR,8737102611,1/2/2013,2/1/2013,27.5,1/27/2013,Paper
391,6708-DPYTF,8738019739,1/21/2012,2/20/2012,92.19,2/19/2012,Paper
391,2820-XGXSB,8742038745,6/1/2012,7/1/2012,55.91,6/7/2012,Electronic
897,0688-XNJRO,8748260263,12/31/2012,1/30/2013,44.81,2/16/2013,Electronic
770,6831-FIODB,8765324049,1/16/2012,2/15/2012,62.84,2/10/2012,Paper
406,4640-FGEJI,8772170448,5/22/2012,6/21/2012,59.74,6/18/2012,Paper
818,1604-LIFKX,8780390122,8/17/2012,9/16/2012,87.95,9/27/2012,Paper
818,3568-JJMFW,8786637235,10/15/2013,11/14/2013,60.71,11/8/2013,Electronic
406,1447-YZKCL,8788784425,4/12/2012,5/12/2012,73.29,5/18/2012,Paper
770,3993-QUNVJ,8788830849,9/3/2013,10/3/2013,84.91,9/19/2013,Electronic
391,6160-HCSFI,8793921356,8/17/2013,9/16/2013,82.91,8/28/2013,Electronic
770,3831-FXWYK,8808258474,11/4/2012,12/4/2012,66.03,12/5/2012,Paper
770,0706-NRGUP,8810803769,7/23/2012,8/22/2012,29.62,8/31/2012,Paper
391,3598-DNURW,8813796388,4/26/2013,5/26/2013,57.06,5/11/2013,Electronic
770,9323-NDIOV,8815422174,7/17/2013,8/16/2013,29.42,8/10/2013,Electronic
770,7260-ZHAKS,8820244619,9/12/2013,10/12/2013,19.7,10/6/2013,Electronic
770,3993-QUNVJ,8828293477,8/2/2012,9/1/2012,67.9,8/18/2012,Paper
897,1168-BEASA,8835176664,12/30/2012,1/29/2013,59.86,1/25/2013,Paper
406,7245-CKNCN,8840023232,2/7/2012,3/8/2012,88.89,2/29/2012,Paper
406,6833-ETVHD,8844419761,5/10/2013,6/9/2013,54.69,6/1/2013,Electronic
897,9460-VAZGD,8852045930,4/16/2012,5/16/2012,64.78,5/13/2012,Paper
897,9883-SDWFS,8857063465,2/14/2013,3/16/2013,7.78,3/15/2013,Paper
391,8820-BLYDZ,8857627389,4/8/2012,5/8/2012,83.49,4/20/2012,Paper
897,9883-SDWFS,8861999698,7/28/2012,8/27/2012,45.24,9/12/2012,Paper
897,9460-VAZGD,8862522772,5/31/2012,6/30/2012,26.91,6/21/2012,Paper
391,2423-QOKIO,8864060748,8/13/2013,9/12/2013,61.06,8/30/2013,Electronic
406,3448-OWJOT,8867732285,10/26/2012,11/25/2012,96.51,11/26/2012,Electronic
818,3271-HYHDN,8871842653,3/5/2012,4/4/2012,57.07,3/14/2012,Paper
406,7245-CKNCN,8873482075,5/21/2012,6/20/2012,93.86,6/13/2012,Paper
770,0465-DTULQ,8875015994,11/16/2012,12/16/2012,76.21,12/20/2012,Paper
897,9250-VHLWY,8891547275,2/18/2013,3/20/2013,58.53,3/18/2013,Paper
770,9149-MATVB,8892880121,6/22/2012,7/22/2012,48.35,7/18/2012,Paper
391,0379-NEVHP,8893171508,5/29/2013,6/28/2013,68.49,6/6/2013,Electronic
897,8942-ERSWK,8893780423,10/19/2013,11/18/2013,20.22,10/27/2013,Electronic
770,7856-ODQFO,8898728543,4/7/2013,5/7/2013,84.15,5/7/2013,Electronic
770,7260-ZHAKS,8900955747,9/6/2012,10/6/2012,44.99,9/26/2012,Electronic
818,7946-HJDUR,8908680989,3/31/2013,4/30/2013,48.07,4/26/2013,Electronic
391,7209-MDWKR,8911239770,4/24/2013,5/24/2013,69.34,5/28/2013,Paper
406,2621-XCLEH,8912612689,7/28/2013,8/27/2013,92.17,9/12/2013,Electronic
391,3569-VJWXS,8921244707,1/26/2013,2/25/2013,58.42,2/19/2013,Paper
391,2423-QOKIO,8922128667,3/5/2013,4/4/2013,73.49,4/1/2013,Paper
770,0465-DTULQ,8925106994,1/18/2013,2/17/2013,64.48,2/23/2013,Paper
770,9323-NDIOV,8926617482,11/25/2012,12/25/2012,52.01,1/19/2013,Electronic
770,2447-JCFGW,8927871048,3/19/2013,4/18/2013,66.6,4/11/2013,Electronic
770,5592-UQXSS,8935367432,4/9/2012,5/9/2012,63.16,5/26/2012,Paper
391,2423-QOKIO,8938303761,6/2/2012,7/2/2012,73.95,6/28/2012,Paper
391,7841-HROAQ,8942200261,7/21/2012,8/20/2012,64.33,8/7/2012,Paper
770,7260-ZHAKS,8945106531,7/14/2012,8/13/2012,67.49,7/29/2012,Electronic
897,3271-YDPUJ,8945288109,7/7/2012,8/6/2012,31.81,7/19/2012,Paper
391,7209-MDWKR,8951862221,10/26/2012,11/25/2012,74.92,11/25/2012,Paper
406,9725-EZTEJ,8953168938,3/2/2013,4/1/2013,77.52,3/28/2013,Electronic
406,1447-YZKCL,8965430329,6/16/2012,7/16/2012,61.6,7/22/2012,Paper
818,5924-UOPGH,8969881000,9/19/2012,10/19/2012,91.64,10/10/2012,Paper
391,9174-IYKOC,8973326459,7/31/2012,8/30/2012,53.08,9/10/2012,Paper
770,0706-NRGUP,8978691415,10/3/2013,11/2/2013,44.36,10/28/2013,Electronic
770,6077-FDQRK,8983088903,4/17/2012,5/17/2012,46.17,5/14/2012,Paper
770,7260-ZHAKS,8984387474,6/27/2012,7/27/2012,56.4,7/21/2012,Electronic
770,9323-NDIOV,8996690503,9/18/2012,10/18/2012,61.32,10/25/2012,Electronic
406,9725-EZTEJ,9002067860,3/20/2012,4/19/2012,82.09,4/26/2012,Electronic
770,0465-DTULQ,9010084863,11/13/2013,12/13/2013,58.22,12/12/2013,Electronic
391,9212-BTDMX,9010843366,1/16/2012,2/15/2012,49.25,2/8/2012,Paper
770,0465-DTULQ,9012691752,7/20/2013,8/19/2013,38.55,8/15/2013,Electronic
391,2125-HJDLA,9012800022,7/22/2013,8/21/2013,33.42,8/29/2013,Electronic
897,9250-VHLWY,9013501866,7/23/2012,8/22/2012,58.82,8/13/2012,Paper
391,5529-TBPGK,9016415003,10/10/2013,11/9/2013,41.92,11/3/2013,Electronic
391,3598-DNURW,9018028314,6/5/2013,7/5/2013,57.33,6/20/2013,Electronic
406,4632-QZOKX,9027126182,5/29/2013,6/28/2013,46.25,7/1/2013,Electronic
406,5284-DJOZO,9027165795,7/30/2013,8/29/2013,68.15,8/6/2013,Electronic
406,5164-VMYWJ,9028881795,1/3/2013,2/2/2013,67.66,2/1/2013,Paper
391,8820-BLYDZ,9037173247,9/30/2013,10/30/2013,66.82,10/1/2013,Electronic
818,8887-NCUZC,9037530272,5/13/2013,6/12/2013,31.84,6/5/2013,Electronic
391,9841-XLGBV,9039192109,6/11/2012,7/11/2012,27.18,7/11/2012,Paper
406,6048-QPZCF,9042158941,8/30/2012,9/29/2012,75.59,9/6/2012,Electronic
391,5529-TBPGK,9046073849,4/7/2012,5/7/2012,84.31,5/16/2012,Paper
391,6632-CGYHU,9052269765,10/18/2012,11/17/2012,98.61,11/7/2012,Paper
770,2447-JCFGW,9054937897,4/13/2012,5/13/2012,61.49,5/9/2012,Paper
391,8156-PCYBM,9057872088,2/6/2013,3/8/2013,80.93,3/4/2013,Electronic
770,0625-TNJFG,9061983609,6/2/2013,7/2/2013,67.86,6/28/2013,Paper
897,1408-OQZUE,9065240153,4/20/2012,5/20/2012,54.94,5/17/2012,Paper
897,7654-DOLHO,9069342751,8/28/2012,9/27/2012,69.55,9/23/2012,Electronic
406,4651-PMEXQ,9071684141,1/29/2013,2/28/2013,102.01,3/10/2013,Electronic
391,6632-CGYHU,9073174131,2/9/2013,3/11/2013,92.97,2/19/2013,Electronic
770,6077-FDQRK,9077886672,9/6/2012,10/6/2012,30.23,9/22/2012,Paper
897,3676-CQAIF,9080028887,3/2/2012,4/1/2012,45.97,4/9/2012,Paper
897,6177-VTITE,9081761696,7/19/2013,8/18/2013,65.01,8/3/2013,Electronic
406,6833-ETVHD,9083415808,9/25/2013,10/25/2013,56.38,10/20/2013,Electronic
406,9117-LYRCE,9086013190,1/15/2013,2/14/2013,60.11,2/27/2013,Paper
391,2423-QOKIO,9089611762,6/12/2013,7/12/2013,91.72,7/2/2013,Electronic
391,0379-NEVHP,9091156209,12/3/2012,1/2/2013,52.47,12/19/2012,Paper
897,9883-SDWFS,9092385558,10/9/2012,11/8/2012,18.77,11/9/2012,Paper
391,6708-DPYTF,9094577240,7/11/2012,8/10/2012,73.6,8/24/2012,Paper
406,8976-AMJEO,9095475537,6/15/2013,7/15/2013,93.56,7/8/2013,Electronic
391,6160-HCSFI,9097859581,1/24/2013,2/23/2013,44.64,2/11/2013,Electronic
770,9149-MATVB,9099988532,11/28/2012,12/28/2012,24.32,12/25/2012,Paper
391,7329-TWKLF,9108099905,5/2/2012,6/1/2012,73.3,5/19/2012,Paper
770,7856-ODQFO,9111152226,9/25/2012,10/25/2012,44.24,10/19/2012,Electronic
406,9725-EZTEJ,9119375519,6/23/2012,7/23/2012,94.51,8/6/2012,Electronic
391,8156-PCYBM,9121577010,9/28/2013,10/28/2013,76.25,10/24/2013,Electronic
818,6627-ELFBK,9124590748,5/31/2013,6/30/2013,66.51,6/16/2013,Electronic
391,9841-XLGBV,9146955602,5/17/2012,6/16/2012,38.84,6/14/2012,Paper
406,2621-XCLEH,9153643214,7/16/2013,8/15/2013,78.08,9/2/2013,Electronic
406,4640-FGEJI,9163369386,6/4/2012,7/4/2012,43.75,6/25/2012,Paper
391,2125-HJDLA,9166038468,8/3/2013,9/2/2013,69.73,9/3/2013,Electronic
770,2687-XWAMA,9169343910,2/15/2013,3/17/2013,52.29,3/4/2013,Paper
391,6708-DPYTF,9171870990,3/19/2013,4/18/2013,87.99,4/28/2013,Electronic
770,7050-KQLDO,9176928131,5/22/2013,6/21/2013,77.86,6/7/2013,Electronic
897,1408-OQZUE,9180666472,2/13/2012,3/14/2012,68.28,3/19/2012,Paper
391,6632-CGYHU,9183796742,3/13/2012,4/12/2012,81.85,3/26/2012,Paper
406,9117-LYRCE,9184635048,10/13/2013,11/12/2013,68.25,11/16/2013,Electronic
897,9883-SDWFS,9186926292,2/26/2013,3/28/2013,26.37,3/31/2013,Paper
818,5875-VZQCZ,9188803308,7/22/2013,8/21/2013,67.57,8/7/2013,Electronic
897,8690-EEBEO,9188939939,10/30/2013,11/29/2013,57.16,12/5/2013,Electronic
391,5920-DPXLN,9189385048,10/17/2013,11/16/2013,65.37,11/1/2013,Electronic
406,4640-FGEJI,9191319419,12/25/2012,1/24/2013,58.59,1/23/2013,Paper
897,1408-OQZUE,9192101573,7/6/2013,8/5/2013,13.09,8/2/2013,Electronic
818,7946-HJDUR,9193816294,8/22/2013,9/21/2013,58.85,9/19/2013,Electronic
406,9117-LYRCE,9199249934,8/21/2012,9/20/2012,42.62,10/14/2012,Paper
818,8364-UWVLM,9200291512,5/11/2012,6/10/2012,54.92,7/4/2012,Paper
818,8887-NCUZC,9200902255,7/12/2013,8/11/2013,26.25,8/16/2013,Electronic
770,2687-XWAMA,9201510343,4/20/2012,5/20/2012,52.06,5/4/2012,Paper
770,3993-QUNVJ,9202536124,6/21/2013,7/21/2013,81.06,6/30/2013,Electronic
897,6296-UKEUZ,9215762028,2/27/2013,3/29/2013,35.1,3/4/2013,Electronic
897,6177-VTITE,9215826735,11/11/2012,12/11/2012,54.3,12/1/2012,Electronic
406,5284-DJOZO,9219327120,7/25/2013,8/24/2013,60.3,8/11/2013,Electronic
818,5875-VZQCZ,9227624437,8/14/2012,9/13/2012,89.27,9/10/2012,Paper
818,6004-KITZM,9232223339,12/14/2012,1/13/2013,58.56,1/7/2013,Paper
391,8156-PCYBM,9236280634,1/17/2012,2/16/2012,67.15,2/29/2012,Paper
391,5529-TBPGK,9236420705,9/11/2012,10/11/2012,28.09,10/18/2012,Paper
406,5573-KSOIA,9238366168,11/14/2013,12/14/2013,104.58,12/11/2013,Electronic
770,7856-ODQFO,9239905667,2/17/2013,3/19/2013,43.41,3/22/2013,Electronic
818,8364-UWVLM,9242384432,10/10/2012,11/9/2012,105.85,10/31/2012,Paper
406,6048-QPZCF,9242625204,8/28/2012,9/27/2012,95.29,9/15/2012,Electronic
406,5573-KSOIA,9247964767,1/26/2012,2/25/2012,98.51,3/15/2012,Paper
818,6004-KITZM,9250019415,6/5/2012,7/5/2012,74.9,6/18/2012,Paper
406,5164-VMYWJ,9250499188,7/29/2013,8/28/2013,75.37,8/23/2013,Paper
897,9460-VAZGD,9254517013,3/3/2012,4/2/2012,29.39,3/21/2012,Paper
770,2687-XWAMA,9257925380,10/11/2013,11/10/2013,62.06,10/18/2013,Electronic
391,0709-LZRJV,9258277700,7/2/2013,8/1/2013,44.71,7/24/2013,Electronic
406,6833-ETVHD,9262446048,9/2/2012,10/2/2012,66.68,9/12/2012,Electronic
770,6077-FDQRK,9264242334,6/14/2013,7/14/2013,48.18,6/30/2013,Electronic
406,7245-CKNCN,9265800851,5/2/2013,6/1/2013,74.36,5/13/2013,Electronic
818,7695-NKUXM,9268191212,10/7/2012,11/6/2012,47.52,10/21/2012,Paper
406,9117-LYRCE,9275623026,7/27/2012,8/26/2012,69.95,10/2/2012,Paper
391,1080-NDGAE,9288370923,7/4/2012,8/3/2012,77.47,8/5/2012,Paper
406,7245-CKNCN,9294398501,6/6/2012,7/6/2012,49.72,6/19/2012,Electronic
391,2676-DZINU,9298034378,5/13/2013,6/12/2013,68.69,5/22/2013,Electronic
391,9014-WENVB,9312710244,9/25/2012,10/25/2012,59.56,10/17/2012,Paper
818,2824-HJQPP,9313451295,3/4/2012,4/3/2012,48.11,3/25/2012,Paper
818,3568-JJMFW,9314335308,9/17/2012,10/17/2012,67.58,10/4/2012,Electronic
897,8942-ERSWK,9314800674,8/11/2013,9/10/2013,37.13,9/11/2013,Electronic
897,6296-UKEUZ,9315531233,7/22/2012,8/21/2012,29.77,7/25/2012,Paper
897,9250-VHLWY,9324391627,10/22/2012,11/21/2012,47.41,11/27/2012,Paper
391,7841-HROAQ,9327462141,10/16/2013,11/15/2013,90.61,11/6/2013,Electronic
818,2824-HJQPP,9327668635,4/5/2012,5/5/2012,44.99,4/29/2012,Paper
818,7695-NKUXM,9338042562,5/7/2012,6/6/2012,45.76,5/26/2012,Paper
770,7228-LEPPM,9339508583,9/1/2012,10/1/2012,69.9,10/6/2012,Electronic
818,2824-HJQPP,9340071189,3/6/2012,4/5/2012,58.14,3/23/2012,Paper
897,3676-CQAIF,9343302864,11/15/2012,12/15/2012,50.33,12/23/2012,Paper
391,5920-DPXLN,9344726527,5/28/2013,6/27/2013,68.39,6/10/2013,Electronic
391,3569-VJWXS,9346541006,2/25/2012,3/26/2012,55.09,3/22/2012,Paper
897,0688-XNJRO,9359250752,9/6/2013,10/6/2013,25.07,10/4/2013,Electronic
897,6391-GBFQJ,9366628825,12/2/2013,1/1/2014,18.05,12/13/2013,Electronic
391,6160-HCSFI,9367388295,4/24/2013,5/24/2013,43.95,5/20/2013,Electronic
770,2026-XLBER,9368067229,10/27/2013,11/26/2013,45.17,11/7/2013,Electronic
818,7946-HJDUR,9373791288,3/31/2012,4/30/2012,60.57,4/21/2012,Electronic
897,8690-EEBEO,9375684651,11/6/2012,12/6/2012,50.27,12/11/2012,Paper
897,6391-GBFQJ,9380641705,10/18/2013,11/17/2013,8.61,10/31/2013,Paper
818,1604-LIFKX,9385395392,3/8/2012,4/7/2012,54.41,5/1/2012,Paper
391,1080-NDGAE,9390786866,2/24/2013,3/26/2013,74.62,4/6/2013,Electronic
391,2676-DZINU,9393038918,9/21/2013,10/21/2013,73.86,10/8/2013,Electronic
391,7209-MDWKR,9394972219,4/22/2012,5/22/2012,72.62,5/28/2012,Paper
406,3448-OWJOT,9398281591,2/23/2013,3/25/2013,59.31,3/28/2013,Electronic
406,4092-ZAVRG,9401804366,2/11/2012,3/12/2012,43.62,2/18/2012,Paper
818,3568-JJMFW,9414806653,7/18/2012,8/17/2012,84.79,8/14/2012,Electronic
391,9174-IYKOC,9418503093,6/2/2013,7/2/2013,60.65,6/27/2013,Electronic
818,6627-ELFBK,9448816022,2/16/2013,3/18/2013,82.93,3/4/2013,Electronic
406,5164-VMYWJ,9455464141,5/5/2013,6/4/2013,60.77,6/4/2013,Paper
406,2621-XCLEH,9465847338,6/18/2013,7/18/2013,37.49,7/17/2013,Electronic
406,5164-VMYWJ,9468928435,11/15/2012,12/15/2012,62.62,12/4/2012,Paper
406,8389-TCXFQ,9469584989,10/9/2013,11/8/2013,59.21,11/4/2013,Electronic
391,0187-ERLSR,9471530987,5/15/2012,6/14/2012,77.19,5/28/2012,Paper
406,9322-YCTQO,9482778673,1/29/2012,2/28/2012,96.02,3/18/2012,Paper
770,6831-FIODB,9485505932,8/8/2013,9/7/2013,40.18,9/22/2013,Electronic
818,3568-JJMFW,9493022226,9/10/2013,10/10/2013,83.68,10/4/2013,Electronic
770,6077-FDQRK,9506308848,3/24/2013,4/23/2013,33.37,4/8/2013,Electronic
406,8389-TCXFQ,9506972426,7/17/2013,8/16/2013,76.26,8/13/2013,Electronic
406,6833-ETVHD,9506990444,5/1/2013,5/31/2013,65.29,5/16/2013,Electronic
818,9181-HEKGV,9520565243,7/12/2013,8/11/2013,52.48,8/20/2013,Paper
770,7856-ODQFO,9532348315,2/13/2012,3/14/2012,40.16,3/4/2012,Paper
406,9771-QTLGZ,9534543247,6/14/2013,7/14/2013,55.47,6/24/2013,Electronic
391,7209-MDWKR,9537610455,10/15/2012,11/14/2012,55.85,11/18/2012,Paper
391,8156-PCYBM,9538369066,9/24/2012,10/24/2012,85.49,10/20/2012,Electronic
406,4632-QZOKX,9540987941,9/19/2013,10/19/2013,33.9,11/8/2013,Electronic
818,1604-LIFKX,9543491185,2/8/2013,3/10/2013,85.76,3/19/2013,Paper
818,5875-VZQCZ,9544605433,11/11/2012,12/11/2012,57.87,12/4/2012,Paper
406,3448-OWJOT,9544630517,9/22/2013,10/22/2013,86.38,11/11/2013,Electronic
770,7050-KQLDO,9545237302,5/14/2013,6/13/2013,59.83,6/3/2013,Electronic
770,0706-NRGUP,9546060439,9/4/2013,10/4/2013,10.03,10/4/2013,Electronic
770,4460-ZXNDN,9551992852,5/23/2012,6/22/2012,74.28,7/18/2012,Paper
897,9460-VAZGD,9555357249,10/8/2012,11/7/2012,35.8,10/29/2012,Paper
770,7260-ZHAKS,9565133328,3/19/2013,4/18/2013,81.1,4/11/2013,Electronic
818,3271-HYHDN,9566049241,8/25/2012,9/24/2012,36.09,8/31/2012,Paper
897,7372-CESLR,9566496102,6/4/2013,7/4/2013,44.54,6/27/2013,Electronic
897,9250-VHLWY,9566884305,7/22/2013,8/21/2013,51.21,8/10/2013,Electronic
406,4640-FGEJI,9574377731,9/25/2012,10/25/2012,93.51,10/24/2012,Paper
406,0783-PEPYR,9582586663,4/22/2013,5/22/2013,33.11,6/12/2013,Paper
406,5284-DJOZO,9583697144,2/23/2012,3/24/2012,67.59,2/29/2012,Paper
897,6177-VTITE,9584726059,6/23/2012,7/23/2012,40.13,7/14/2012,Paper
818,6004-KITZM,9588957496,9/8/2013,10/8/2013,69.86,9/12/2013,Electronic
391,8820-BLYDZ,9590153054,9/21/2013,10/21/2013,78.8,9/26/2013,Electronic
818,7946-HJDUR,9598751206,5/8/2013,6/7/2013,41.83,6/5/2013,Electronic
818,8364-UWVLM,9611156539,1/6/2012,2/5/2012,70.34,2/6/2012,Paper
818,8102-ABPKQ,9614769756,8/14/2013,9/13/2013,60.73,9/20/2013,Paper
391,5196-TWQXF,9618979999,9/30/2013,10/30/2013,54.25,10/21/2013,Electronic
391,1080-NDGAE,9632048192,7/9/2012,8/8/2012,128.28,8/23/2012,Paper
406,6833-ETVHD,9633035865,11/1/2012,12/1/2012,78.81,11/25/2012,Electronic
391,6632-CGYHU,9641285578,5/23/2012,6/22/2012,91.98,6/5/2012,Paper
897,8690-EEBEO,9647514843,5/25/2012,6/24/2012,71.04,7/15/2012,Paper
406,1447-YZKCL,9647532335,12/8/2012,1/7/2013,105.9,1/7/2013,Electronic
818,5613-UHVMG,9652079777,4/17/2012,5/17/2012,54.93,6/14/2012,Paper
391,2423-QOKIO,9654364049,9/1/2012,10/1/2012,55.58,9/26/2012,Paper
818,8887-NCUZC,9661947571,10/21/2013,11/20/2013,44.09,11/21/2013,Electronic
818,6627-ELFBK,9671446662,7/6/2013,8/5/2013,72.45,8/3/2013,Electronic
391,6708-DPYTF,9671863604,2/24/2013,3/26/2013,64.64,4/6/2013,Electronic
406,6833-ETVHD,9676303588,1/23/2012,2/22/2012,78.33,2/26/2012,Paper
818,6004-KITZM,9677444633,5/26/2012,6/25/2012,44.96,6/14/2012,Paper
391,0709-LZRJV,9685029181,8/9/2013,9/8/2013,66.55,9/11/2013,Electronic
897,3271-YDPUJ,9685874517,6/21/2013,7/21/2013,52.51,7/9/2013,Electronic
391,9174-IYKOC,9687805368,2/24/2012,3/25/2012,52.04,3/20/2012,Paper
818,5924-UOPGH,9699349431,5/24/2012,6/23/2012,71.08,6/18/2012,Paper
406,9725-EZTEJ,9704617693,10/27/2012,11/26/2012,72.34,12/3/2012,Electronic
818,1604-LIFKX,9711993534,6/29/2012,7/29/2012,42.62,8/18/2012,Paper
897,6177-VTITE,9712383291,11/3/2012,12/3/2012,22.26,11/15/2012,Electronic
770,2687-XWAMA,9727346662,9/18/2013,10/18/2013,60.96,9/23/2013,Electronic
406,9117-LYRCE,9729507797,10/25/2012,11/24/2012,61.31,11/25/2012,Paper
818,2824-HJQPP,9733725302,3/27/2012,4/26/2012,58.73,4/17/2012,Paper
391,0187-ERLSR,9744145268,5/21/2012,6/20/2012,51.65,6/4/2012,Paper
391,1080-NDGAE,9745775106,11/17/2012,12/17/2012,64.09,12/5/2012,Electronic
770,0625-TNJFG,9759992761,9/8/2012,10/8/2012,53.87,10/2/2012,Paper
770,9323-NDIOV,9766114576,11/26/2013,12/26/2013,40.71,12/24/2013,Electronic
391,2676-DZINU,9769339571,6/24/2013,7/24/2013,68.67,7/3/2013,Electronic
897,7654-DOLHO,9769799106,2/1/2012,3/2/2012,20.47,3/10/2012,Paper
818,5148-SYKLB,9773021858,3/5/2013,4/4/2013,79.49,4/27/2013,Paper
391,7841-HROAQ,9774403794,6/19/2012,7/19/2012,58.2,7/19/2012,Paper
770,9323-NDIOV,9779194561,1/13/2012,2/12/2012,78.49,2/23/2012,Paper
406,8976-AMJEO,9784423697,6/9/2013,7/9/2013,87.79,7/18/2013,Electronic
770,0706-NRGUP,9787421130,3/13/2012,4/12/2012,16.62,4/23/2012,Paper
406,5284-DJOZO,9791750285,3/23/2013,4/22/2013,47.67,3/28/2013,Electronic
406,5164-VMYWJ,9798309489,3/27/2012,4/26/2012,74.07,4/24/2012,Paper
391,0709-LZRJV,9800138273,3/6/2013,4/5/2013,30.89,4/29/2013,Paper
391,9841-XLGBV,9801799192,5/6/2012,6/5/2012,62.1,6/3/2012,Paper
391,2125-HJDLA,9802209671,12/11/2012,1/10/2013,41.08,1/15/2013,Electronic
406,5164-VMYWJ,9807005414,12/15/2012,1/14/2013,59.5,1/27/2013,Paper
391,0379-NEVHP,9814992757,3/20/2012,4/19/2012,103.64,4/8/2012,Paper
770,6831-FIODB,9821427141,11/10/2012,12/10/2012,11.79,12/10/2012,Paper
818,5613-UHVMG,9823818682,11/16/2013,12/16/2013,59.51,12/23/2013,Electronic
391,0709-LZRJV,9825194232,4/17/2013,5/17/2013,63.91,5/22/2013,Paper
391,0379-NEVHP,9831463047,1/25/2013,2/24/2013,33.23,2/11/2013,Paper
897,9286-VLKMI,9833191595,6/18/2012,7/18/2012,66.54,6/23/2012,Paper
897,3676-CQAIF,9833377240,1/13/2013,2/12/2013,38.72,3/2/2013,Paper
897,6391-GBFQJ,9835528694,12/2/2013,1/1/2014,8.38,12/30/2013,Electronic
897,1408-OQZUE,9835762300,7/3/2013,8/2/2013,35.2,8/7/2013,Electronic
406,9758-AIEIK,9837408169,7/7/2013,8/6/2013,44.13,7/24/2013,Electronic
818,8364-UWVLM,9839492497,3/12/2013,4/11/2013,86.69,3/26/2013,Electronic
897,6177-VTITE,9845628694,6/11/2013,7/11/2013,42.86,6/24/2013,Electronic
818,2824-HJQPP,9847742890,2/5/2013,3/7/2013,90.41,2/26/2013,Paper
897,1408-OQZUE,9855642847,6/24/2013,7/24/2013,59.44,8/11/2013,Electronic
406,5164-VMYWJ,9858844250,3/27/2013,4/26/2013,126.31,5/6/2013,Paper
406,5164-VMYWJ,9860244611,9/15/2012,10/15/2012,62.58,10/22/2012,Paper
770,4460-ZXNDN,9863361720,12/29/2012,1/28/2013,58.9,2/10/2013,Paper
406,9771-QTLGZ,9866145537,11/28/2013,12/28/2013,50.83,12/24/2013,Electronic
391,8156-PCYBM,9866646797,3/18/2012,4/17/2012,48.2,4/26/2012,Electronic
818,9181-HEKGV,9868438489,11/14/2012,12/14/2012,84.68,12/15/2012,Paper
391,7209-MDWKR,9869607581,3/13/2013,4/12/2013,57.41,4/22/2013,Paper
406,8389-TCXFQ,9875167017,5/3/2013,6/2/2013,85.99,5/23/2013,Electronic
406,9758-AIEIK,9882515146,10/31/2013,11/30/2013,55.65,11/12/2013,Electronic
818,7946-HJDUR,9883462057,3/30/2012,4/29/2012,50.1,4/26/2012,Electronic
391,7209-MDWKR,9890424733,4/9/2012,5/9/2012,54.82,5/7/2012,Paper
770,5592-UQXSS,9893070847,9/20/2013,10/20/2013,49.54,10/6/2013,Electronic
897,3271-YDPUJ,9901724277,5/29/2012,6/28/2012,53.67,6/22/2012,Paper
391,6632-CGYHU,9904297240,12/7/2012,1/6/2013,73.22,12/30/2012,Paper
770,7856-ODQFO,9912278044,11/4/2013,12/4/2013,21.73,11/19/2013,Electronic
770,3831-FXWYK,9914585915,12/1/2013,12/31/2013,86.29,1/4/2014,Electronic
391,0709-LZRJV,9922568654,9/3/2012,10/3/2012,42.67,10/9/2012,Paper
406,9725-EZTEJ,9923030049,12/26/2012,1/25/2013,71.12,1/29/2013,Electronic
818,5148-SYKLB,9923599437,10/4/2013,11/3/2013,76.18,10/27/2013,Electronic
391,5529-TBPGK,9923678452,6/4/2013,7/4/2013,68.4,7/7/2013,Paper
406,4640-FGEJI,9934734648,4/24/2012,5/24/2012,74.19,5/22/2012,Paper
391,9212-BTDMX,9936482887,7/27/2013,8/26/2013,68.07,8/8/2013,Electronic
